=== Run information ===
      199      1:yes      1:yes       1 
      200      1:yes      1:yes       1 
      201      1:yes      1:yes       1 
      202      1:yes      1:yes       1 
      203      1:yes      1:yes       1 
      204      1:yes      1:yes       1 
      205      1:yes      1:yes       1 
      206      1:yes      1:yes       1 
      207      1:yes      1:yes       1 
      208      1:yes      1:yes       1 
      209      1:yes      1:yes       1 
      210      1:yes      1:yes       1 
      211      1:yes      1:yes       1 
      212      1:yes      1:yes       1 
      213      1:yes      1:yes       1 
      214      1:yes      1:yes       1 
      215      1:yes      1:yes       1 
      216      1:yes      1:yes       1 
      217      1:yes      1:yes       1 
      218      1:yes      1:yes       1 
      219      1:yes      1:yes       1 
      220      1:yes      1:yes       1 
      221      1:yes      1:yes       1 
      222      1:yes      1:yes       1 
      223      1:yes      1:yes       1 
      224      1:yes      1:yes       1 
      225      1:yes      1:yes       1 
      226      1:yes      1:yes       1 
      227      1:yes      1:yes       1 
      228      1:yes      1:yes       1 
      229      1:yes      1:yes       1 
      230      1:yes      1:yes       1 
      231      1:yes      1:yes       1 
      232      1:yes      1:yes       1 
      233      1:yes      1:yes       1 
      234      1:yes      1:yes       1 
      235      1:yes      1:yes       1 
      236      1:yes      1:yes       1 
      237      1:yes      1:yes       1 
      238      1:yes      1:yes       1 
      239      1:yes      1:yes       1 
      240      1:yes      1:yes       1 
      241      1:yes      1:yes       1 
      242      1:yes      1:yes       1 
      243      1:yes      1:yes       1 
      244      1:yes      1:yes       1 
      245      1:yes      1:yes       1 
      246      1:yes      1:yes       1 
      247      1:yes      1:yes       1 
      248      1:yes      1:yes       1 
      249      1:yes      1:yes       1 
      250      1:yes      1:yes       1 
      251      1:yes      1:yes       1 
      252      1:yes      1:yes       1 
      253      1:yes      1:yes       1 
      254      1:yes      1:yes       1 
      255      1:yes      1:yes       1 
      256      1:yes      1:yes       1 
      257      1:yes      1:yes       1 
      258      1:yes      1:yes       1 
      259      1:yes      1:yes       1 
      260      1:yes      1:yes       1 
      261      1:yes      1:yes       1 
      262      1:yes      1:yes       1 
      263      1:yes      1:yes       1 
      264      1:yes      1:yes       1 
      265      1:yes      1:yes       1 
      266      1:yes      1:yes       1 
      267      1:yes      1:yes       1 
      268      1:yes      1:yes       1 
      269      1:yes      1:yes       1 
      270      1:yes      1:yes       1 
      271      1:yes      1:yes       1 
      272      1:yes      1:yes       1 
      273      1:yes      1:yes       1 
      274      1:yes      1:yes       1 
      275      1:yes      1:yes       1 
      276      1:yes      1:yes       1 
      277      1:yes      1:yes       1 
      278      1:yes      1:yes       1 
      279      1:yes      1:yes       1 
      280      1:yes      1:yes       1 
      281      1:yes      1:yes       1 
      282      1:yes      1:yes       1 
      283      1:yes      1:yes       1 
      284      1:yes      1:yes       1 
      285      1:yes      1:yes       1 
      286      1:yes      1:yes       1 
      287      1:yes      1:yes       1 
      288      1:yes      1:yes       1 
      289      1:yes      1:yes       1 
      290      1:yes      1:yes       1 
      291      1:yes      1:yes       1 
      292      1:yes      1:yes       1 
      293      1:yes      1:yes       1 
      294       2:no      1:yes   +   1 
      295       2:no      1:yes   +   1 
      296       2:no      1:yes   +   1 
      297       2:no      1:yes   +   1 
      298       2:no      1:yes   +   1 
      299       2:no       2:no       1 
      300       2:no      1:yes   +   1 
      301       2:no      1:yes   +   1 
      302       2:no      1:yes   +   1 
      303       2:no      1:yes   +   1 
      304       2:no      1:yes   +   1 
      305       2:no      1:yes   +   1 
      306       2:no      1:yes   +   1 
      307       2:no      1:yes   +   1 
      308       2:no      1:yes   +   1 
      309       2:no      1:yes   +   1 
      310       2:no      1:yes   +   1 
      311       2:no      1:yes   +   1 
      312       2:no      1:yes   +   1 
      313       2:no      1:yes   +   1 
      314       2:no      1:yes   +   1 
      315       2:no      1:yes   +   1 
      316       2:no      1:yes   +   1 
      317       2:no       2:no       1 
      318       2:no      1:yes   +   1 
      319       2:no      1:yes   +   1 
      320       2:no      1:yes   +   1 
      321       2:no      1:yes   +   1 
      322       2:no      1:yes   +   1 
      323       2:no      1:yes   +   1 
      324       2:no      1:yes   +   1 
      325       2:no      1:yes   +   1 
      326       2:no      1:yes   +   1 
      327       2:no      1:yes   +   1 
      328       2:no      1:yes   +   1 
      329       2:no      1:yes   +   1 
      330       2:no      1:yes   +   1 
      331       2:no      1:yes   +   1 
      332       2:no      1:yes   +   1 
      333       2:no      1:yes   +   1 
      334       2:no      1:yes   +   1 
      335       2:no      1:yes   +   1 
      336       2:no      1:yes   +   1 
      337       2:no       2:no       1 
      338       2:no      1:yes   +   1 
      339       2:no      1:yes   +   1 
      340       2:no      1:yes   +   1 
      341       2:no      1:yes   +   1 
      342       2:no      1:yes   +   1 
      343       2:no       2:no       1 
      344       2:no      1:yes   +   1 
      345       2:no      1:yes   +   1 
      346       2:no      1:yes   +   1 
      347       2:no      1:yes   +   1 
      348       2:no      1:yes   +   1 
      349       2:no      1:yes   +   1 
      350       2:no      1:yes   +   1 
      351       2:no      1:yes   +   1 
      352       2:no      1:yes   +   1 
      353       2:no      1:yes   +   1 
      354       2:no      1:yes   +   1 
      355       2:no      1:yes   +   1 
      356       2:no      1:yes   +   1 
      357       2:no      1:yes   +   1 
      358       2:no      1:yes   +   1 
      359       2:no      1:yes   +   1 
      360       2:no      1:yes   +   1 
      361       2:no      1:yes   +   1 
      362       2:no      1:yes   +   1 
      363       2:no      1:yes   +   1 
      364       2:no      1:yes   +   1 
      365       2:no      1:yes   +   1 
      366       2:no      1:yes   +   1 
      367       2:no      1:yes   +   1 
      368       2:no      1:yes   +   1 
      369       2:no      1:yes   +   1 
      370       2:no      1:yes   +   1 
      371       2:no      1:yes   +   1 
      372       2:no      1:yes   +   1 
      373       2:no      1:yes   +   1 
      374       2:no      1:yes   +   1 
      375       2:no      1:yes   +   1 
      376       2:no      1:yes   +   1 
      377       2:no      1:yes   +   1 
      378       2:no      1:yes   +   1 
      379       2:no      1:yes   +   1 
      380       2:no      1:yes   +   1 
      381       2:no      1:yes   +   1 
      382       2:no      1:yes   +   1 
      383       2:no      1:yes   +   1 
      384       2:no      1:yes   +   1 
      385       2:no      1:yes   +   1 
      386       2:no      1:yes   +   1 
      387       2:no      1:yes   +   1 
      388       2:no      1:yes   +   1 
      389       2:no      1:yes   +   1 
      390       2:no      1:yes   +   1 
      391       2:no      1:yes   +   1 
      392       2:no      1:yes   +   1 
      393       2:no      1:yes   +   1 
      394       2:no      1:yes   +   1 
      395       2:no      1:yes   +   1 
      396       2:no      1:yes   +   1 
      397       2:no      1:yes   +   1 
      398       2:no      1:yes   +   1 
      399       2:no      1:yes   +   1 
      400       2:no      1:yes   +   1 
      401       2:no      1:yes   +   1 
      402       2:no      1:yes   +   1 
      403       2:no      1:yes   +   1 
      404       2:no      1:yes   +   1 
      405       2:no      1:yes   +   1 
      406       2:no      1:yes   +   1 
      407       2:no      1:yes   +   1 
      408       2:no      1:yes   +   1 
      409       2:no      1:yes   +   1 
      410       2:no      1:yes   +   1 
      411       2:no      1:yes   +   1 
      412       2:no      1:yes   +   1 
      413       2:no      1:yes   +   1 
      414       2:no      1:yes   +   1 
      415       2:no      1:yes   +   1 
      416       2:no      1:yes   +   1 
      417       2:no      1:yes   +   1 
      418       2:no      1:yes   +   1 
      419       2:no      1:yes   +   1 
      420       2:no      1:yes   +   1 
      421       2:no      1:yes   +   1 
      422       2:no      1:yes   +   1 
      423       2:no      1:yes   +   1 
      424       2:no      1:yes   +   1 
      425       2:no      1:yes   +   1 
      426       2:no      1:yes   +   1 
      427       2:no      1:yes   +   1 
      428       2:no      1:yes   +   1 
      429       2:no      1:yes   +   1 
      430       2:no      1:yes   +   1 
      431       2:no      1:yes   +   1 
      432       2:no      1:yes   +   1 
      433       2:no      1:yes   +   1 
      434       2:no      1:yes   +   1 
      435       2:no      1:yes   +   1 
      436       2:no      1:yes   +   1 
      437       2:no      1:yes   +   1 
      438       2:no      1:yes   +   1 
      439       2:no      1:yes   +   1 
      440       2:no      1:yes   +   1 
      441       2:no      1:yes   +   1 
      442       2:no      1:yes   +   1 
      443       2:no      1:yes   +   1 
      444       2:no      1:yes   +   1 
